Id,OwnerId,IsDeleted,Name,CreatedDate,CreatedById,LastModifiedDate,LastModifiedById,SystemModstamp,Active_Listing_Count__c,Planned_Listing_Count__c,Page_URL__c,Page_Ranking__c,Page_Views__c,Page_Price__c,Page_Observation__c,Page_Notes__c,Avg_Time_On_Page__c,Unique_Page_Title__c,Unique_Page_Views__c,Last_Updated__c,Status__c,PreviewYears_Page_View__c,Page_View_2005_2006__c,Page_View_2006_2007__c,Page_View_2007_2008__c,Page_View_2008_2009__c,Page_View_2009_2010__c,Page_View_2010_2011__c,Page_View_2012_2013__c,Page_View_2011_2012__c,Page_View_2013_2014__c,Page_View_2014_2015__c,Old_URL__c,Page_View_2015_2016__c,Page_View_Nov_22nd_2016_Mar_21_212017__c,Page_View_2016_2017__c
a064000000hZv58AAC,00540000000wPF9AAM,0,Slade Callaghan at Totally Barbados,1/22/2013 22:56,00540000000wPF9AAM,11/11/2015 2:43,00540000000sI3HAAU,11/11/2015 2:43,0,0,https://www.totallybarbados.com/barbados/About_Barbados/Local_Information/People/Meet_a_Bajan/Slade_Callaghan/,799,64,480,Available,,,Slade Callaghan at Totally Barbados,,11/5/2015 0:00,,,,,,,,67,53,145,53,64,,,,
a064000000hZv79AAC,00540000000wPF9AAM,0,Historic Bridgetown and Barbados Garrison at Totally Barbados,1/22/2013 23:36,00540000000wPF9AAM,2/1/2016 1:10,00540000002mQ18AAE,9/22/2016 10:57,0,0,https://www.totallybarbados.com/barbados/About_Barbados/Local_Information/Towns_and_Places_of_Interest/Historic_Bridgetown_and_Barbados_Garrison/,432,377,480,Available,,,Historic Bridgetown and Barbados Garrison at Totally Barbados,,11/5/2015 0:00,,,,,,,,,191,35,115,377,,,,
a064000000hZv7TAAS,00540000000wPF9AAM,0,Barbados 10 Dollar Bill at Totally Barbados,1/22/2013 23:39,00540000000wPF9AAM,11/11/2015 2:43,00540000000sI3HAAU,11/11/2015 2:43,0,0,https://www.totallybarbados.com/barbados/About_Barbados/Local_Information/Currency/Barbados_10_Dollar_Bill/,513,269,480,Available,,,Barbados 10 Dollar Bill at Totally Barbados,,11/5/2015 0:00,Completed - Content Rewritten,,,,,,30,148,125,113,108,269,,,,
a064000000hZxAYAA0,00540000000wPF9AAM,0,Barbados Legal Services at Totally Barbados,1/23/2013 21:46,00540000000wPF9AAM,11/11/2015 2:43,00540000000sI3HAAU,11/11/2015 2:43,0,0,https://www.totallybarbados.com/barbados/Business/Barbados_Legal_Services/,680,131,480,Available,,,Barbados Legal Services at Totally Barbados,,11/5/2015 0:00,,,,,,,19,48,86,118,61,131,,,,
a064000000hZxBWAA0,00540000000wPF9AAM,0,Barbados Reggae Festival at Totally Barbados,1/23/2013 21:55,00540000000wPF9AAM,11/11/2015 2:43,00540000000sI3HAAU,11/11/2015 2:43,0,0,https://www.totallybarbados.com/barbados/Entertainment/Festivals/Barbados_Reggae_Festival/,512,270,480,Available,,,Barbados Reggae Festival at Totally Barbados,,11/5/2015 0:00,,,,,,,,196,64,133,182,270,,,,
a064000000hZxBlAAK,00540000000wPF9AAM,0,Rihanna Rockets Into Guinness World Records 2013 at Totally Barbados,1/23/2013 21:57,00540000000wPF9AAM,11/11/2015 2:43,00540000000sI3HAAU,11/11/2015 2:43,0,0,https://www.totallybarbados.com/barbados/About_Barbados/Local_Information/People/Meet_a_Bajan/Rihanna/12245.htm,907,17,480,Available,,,Rihanna Rockets Into Guinness World Records 2013 at Totally Barbados,,11/5/2015 0:00,,,,,,,,,119,,7,17,,,,
a064000000hZxEjAAK,00540000000wPF9AAM,0,Barbados East Coast Restaurants at Totally Barbados,1/23/2013 22:29,00540000000wPF9AAM,11/11/2015 2:43,00540000000sI3HAAU,11/11/2015 2:43,0,0,https://www.totallybarbados.com/barbados/Local_Listings/Restaurant_Guide/Restaurants_by_Location/East_Coast_Restaurants/,529,255,480,Local Listings,,,Barbados East Coast Restaurants at Totally Barbados,,11/5/2015 0:00,Completed - Verified Listings,,,,,,,,219,35,93,255,,,,
a064000000hZxK8AAK,00540000000wPF9AAM,0,Bathsheba Beach in Barbados at Totally Barbados,1/23/2013 23:24,00540000000wPF9AAM,11/11/2015 2:43,00540000000sI3HAAU,11/11/2015 2:43,0,0,https://www.totallybarbados.com/barbados-photos/Beach_Photos/4096.html,838,46,480,Available,,,Bathsheba Beach in Barbados at Totally Barbados,,11/5/2015 0:00,,,,,,,,,90,58,25,46,,,,
a064000000hZxKDAA0,00540000000wPF9AAM,0,2012 Barbados Sailing Calendar at Totally Barbados,1/23/2013 23:26,00540000000wPF9AAM,11/11/2015 2:43,00540000000sI3HAAU,11/11/2015 2:43,0,0,https://www.totallybarbados.com/barbados/Entertainment/Sports/Sailing/2012_Barbados_Sailing_Calendar/,,,480,Available,,,2012 Barbados Sailing Calendar at Totally Barbados,,11/5/2015 0:00,,,,,,,,,27,89,4,,,,,
a064000000hZxKNAA0,00540000000wPF9AAM,0,Barbados Wedding Special Offers at Totally Barbados,1/23/2013 23:27,00540000000wPF9AAM,11/11/2015 2:43,00540000000sI3HAAU,11/11/2015 2:43,0,0,https://www.totallybarbados.com/barbados/Special_Offers_and_Discounts/Barbados_Wedding_Special_Offers/,,,480,Available,,,Barbados Wedding Special Offers at Totally Barbados,,11/5/2015 0:00,,,,,,,,42,72,104,7,,,,,
a064000000hZxKSAA0,00540000000wPF9AAM,0,Beaches of Barbados at Totally Barbados,1/23/2013 23:28,00540000000wPF9AAM,11/11/2015 2:43,00540000000sI3HAAU,11/11/2015 2:43,0,0,https://www.totallybarbados.com/barbados-photos/Beach_Photos/4049.html,804,63,480,Available,,,Beaches of Barbados at Totally Barbados,,11/5/2015 0:00,,,,,,,,,90,52,22,63,,,,
a064000000hZxL6AAK,00540000000wPF9AAM,0,Chess at Totally Barbados,1/23/2013 23:32,00540000000wPF9AAM,11/11/2015 2:43,00540000000sI3HAAU,11/11/2015 2:43,0,0,https://www.totallybarbados.com/barbados/Entertainment/Sports/Chess/,881,27,480,Available,,,Chess at Totally Barbados,,11/5/2015 0:00,,,,,,,,208,46,187,30,27,,,,
a064000000hZxLGAA0,00540000000wPF9AAM,0,The Ark Animal Welfare Society Photo Gallery at Totally Barbados,1/23/2013 23:33,00540000000wPF9AAM,11/11/2015 2:43,00540000000sI3HAAU,11/11/2015 2:43,0,0,https://www.totallybarbados.com/barbados-photos/Barbados_Charitable_Organizations/The_Ark_Animal_Welfare_Society_Photo_Gallery/,947,5,480,Available,,,The Ark Animal Welfare Society Photo Gallery at Totally Barbados,,11/5/2015 0:00,,,,,,,262,142,59,140,29,5,,,,
a064000000hZxLQAA0,00540000000wPF9AAM,0,National Conservation Commission at Totally Barbados,1/23/2013 23:34,00540000000wPF9AAM,11/11/2015 2:43,00540000000sI3HAAU,11/11/2015 2:43,0,0,https://www.totallybarbados.com/barbados/About_Barbados/Beaches_and_Bays/3861.htm,679,131,480,Available,,,National Conservation Commission at Totally Barbados,,11/5/2015 0:00,,,,66,40,22,25,34,110,93,47,131,,,,
a064000000hZxLaAAK,00540000000wPF9AAM,0,Barbados Tourist Attraction Video Gallery at Totally Barbados,1/23/2013 23:34,00540000000wPF9AAM,12/19/2016 22:03,00540000002mQ18AAE,12/21/2016 4:23,0,0,https://www.totallybarbados.com/barbados-videos/Tourist_Attraction_Videos/,806,62,480,Available,,,Barbados Tourist Attraction Video Gallery at Totally Barbados,,11/5/2015 0:00,,,,,,,,,226,,62,62,,,,
a064000000hZxLkAAK,00540000000wPF9AAM,0,Barbados Financial Special Offers at Totally Barbados,1/23/2013 23:36,00540000000wPF9AAM,11/11/2015 2:43,00540000000sI3HAAU,11/11/2015 2:43,0,0,https://www.totallybarbados.com/barbados/Special_Offers_and_Discounts/Barbados_Financial_Special_Offers/,,,480,Available,,,Barbados Financial Special Offers at Totally Barbados,,11/5/2015 0:00,,,,,,,,,59,93,9,,,,,
a064000000hZxLpAAK,00540000000wPF9AAM,0,5th Prime Minister of Barbados - Rt. Hon. Owen Seymour Arthur 1994 - 2008 at Tot,1/23/2013 23:38,00540000000wPF9AAM,11/11/2015 2:43,00540000000sI3HAAU,11/11/2015 2:43,0,0,"https://www.totallybarbados.com/barbados/About_Barbados/Local_Information/People/Barbados_Prime_Ministers/5th_Prime_Minister_of_Barbados_,045_Rt,046_Hon,046_Owen_Seymour_Arthur_1994_,045_2008/",650,155,480,Available,TITLE: 5th Prime Minister of Barbados - Rt. Hon. Owen Seymour Arthur 1994 - 2008 at Totally Barbados.,,5th Prime Minister of Barbados - Rt. Hon. Owen Seymour Arthur 1994 - 2008 at Totally Barbados,,11/5/2015 0:00,,,,,,,,104,166,65,36,155,,,,
a064000000hZxLuAAK,00540000000wPF9AAM,0,Royal Barbados Police Band at Totally Barbados,1/23/2013 23:40,00540000000wPF9AAM,11/11/2015 2:43,00540000000sI3HAAU,11/11/2015 2:43,0,0,https://www.totallybarbados.com/barbados-photos/Sport_Photos/Barbados_Sandy_Lane_Gold_Cup_2010/3363.html,912,13,480,Available,,,Royal Barbados Police Band at Totally Barbados,,11/5/2015 0:00,,,,,,,45,42,50,58,5,13,,,,
a064000000hZxLzAAK,00540000000wPF9AAM,0,"Great Room, Grosvenor House, A JW Marriott Hotel at Totally Barbados",1/23/2013 23:41,00540000000wPF9AAM,11/11/2015 2:43,00540000000sI3HAAU,11/11/2015 2:43,0,0,https://www.totallybarbados.com/barbados-photos/World_Travel_Award_Photos_2009/3273.html,887,24,480,Available,,,"Great Room, Grosvenor House, A JW Marriott Hotel at Totally Barbados",,11/5/2015 0:00,,,,,,,40,64,51,67,16,24,,,,
a064000000hZxM9AAK,00540000000wPF9AAM,0,6th Prime Minister of Barbados - Rt. Hon. David John Howard Thompson 2008 - 2010,1/23/2013 23:43,00540000000wPF9AAM,11/11/2015 2:43,00540000000sI3HAAU,11/11/2015 2:43,0,0,"https://www.totallybarbados.com/barbados/About_Barbados/Local_Information/People/Barbados_Prime_Ministers/6th_Prime_Minister_of_Barbados_,045_Rt,046_Hon,046_David_John_Howard_Thompson_2008_,045_2010/",734,95,480,Available,,,6th Prime Minister of Barbados - Rt. Hon. David John Howard Thompson 2008 - 2010 at Totally Barbados,,11/5/2015 0:00,,,,,,,,290,107,76,55,95,,,,
a064000000hZxMYAA0,00540000000wPF9AAM,0,Barbados Celtic Festival 2011 at Totally Barbados,1/23/2013 23:51,00540000000wPF9AAM,11/11/2015 2:43,00540000000sI3HAAU,11/11/2015 2:43,0,0,https://www.totallybarbados.com/barbados/Entertainment/Festivals/Celtic_Festival/Barbados_Celtic_Festival_2011/,943,6,480,Available,,,Barbados Celtic Festival 2011 at Totally Barbados,,11/5/2015 0:00,,,,,,,,513,17,73,9,6,,,,
a064000000hZxMiAAK,00540000000wPF9AAM,0,Archers Bay in Barbados at Totally Barbados,1/23/2013 23:53,00540000000wPF9AAM,11/11/2015 2:43,00540000000sI3HAAU,11/11/2015 2:43,0,0,https://www.totallybarbados.com/barbados-photos/Beach_Photos/4033.html,865,32,480,Available,,,Archers Bay in Barbados at Totally Barbados,,11/5/2015 0:00,,,,,,,,,34,41,19,32,,,,
a064000000hZxMjAAK,00540000000wPF9AAM,0,Have you ever seen a Green Monkey at Totally Barbados,1/23/2013 23:54,00540000000wPF9AAM,12/19/2016 22:03,00540000002mQ18AAE,12/21/2016 4:23,0,0,https://www.totallybarbados.com/barbados-photos/Animal_Photos/4073.html,809,60,480,Available,,,Have you ever seen a Green Monkey at Totally Barbados,,11/5/2015 0:00,,,,,,,,,59,35,31,60,,,,
a064000000hZxMnAAK,00540000000wPF9AAM,0,Barbados Chattel House at Totally Barbados,1/23/2013 23:55,00540000000wPF9AAM,11/11/2015 2:43,00540000000sI3HAAU,11/11/2015 2:43,0,0,https://www.totallybarbados.com/barbados-photos/Landscape_Photos/4085.html,850,40,480,Available,,,Barbados Chattel House at Totally Barbados,,11/5/2015 0:00,,,,,,,,,58,32,25,40,,,,
a064000000hZxMsAAK,00540000000wPF9AAM,0,Ocean Style's 51 Most Beautiful People - Rihanna at Totally Barbados,1/23/2013 23:56,00540000000wPF9AAM,11/11/2015 2:43,00540000000sI3HAAU,11/11/2015 2:43,0,0,https://www.totallybarbados.com/barbados/About_Barbados/Local_Information/People/Meet_a_Bajan/Rihanna/6959.htm,867,32,480,Available,,,Ocean Style's 51 Most Beautiful People - Rihanna at Totally Barbados,,11/5/2015 0:00,,,,,,164,60,66,55,45,25,32,,,,
a064000000haUpNAAU,00540000000wPF9AAM,0,Places to Get Married at Totally Barbados,2/10/2013 0:16,00540000000wPF9AAM,2/1/2016 1:56,00540000002mQ18AAE,1/14/2017 7:30,0,0,https://www.totallybarbados.com/barbados/About_Barbados/Barbados_Weddings/Places_to_Get_Married/,373,516,480,Available,"Page published on February 9th, 2013.",,Places to Get Married at Totally Barbados,,11/5/2015 0:00,,,,,,,,,195,,166,516,,,,
a064000000hbzJxAAI,00540000000wPF9AAM,0,Broadway Comes Back to Barbados at Totally Barbados,3/5/2013 22:22,00540000000wPF9AAM,11/11/2015 2:43,00540000000sI3HAAU,11/11/2015 2:43,0,0,https://www.totallybarbados.com/barbados/Entertainment/Barbados_Events/Broadway_Comes_Back_to_Barbados/,613,179,480,Available,"New page as of March 5th, 2013.",,Broadway Comes Back to Barbados at Totally Barbados,,11/5/2015 0:00,,,,,,,,,606,,162,179,,,,
a064000000hc1KNAAY,00540000000wPF9AAM,0,Barbados Island News 2013 at Totally Barbados,3/7/2013 0:23,00540000000wPF9AAM,11/11/2015 2:43,00540000000sI3HAAU,11/11/2015 2:43,0,0,https://www.totallybarbados.com/barbados/Barbados_News/Barbados_News_2013/,921,11,480,Available,"New section of TB website as of March 6th, 2013.",,Barbados Island News 2013 at Totally Barbados,,11/5/2015 0:00,,,,,,,,,108,,22,11,,,,
a064000000hc7P4AAI,00540000000wPF9AAM,0,http://www.totallybarbados.com/barbados/Entertainment/Barbados_Events/FABBAGIRLS,3/11/2013 18:41,00540000000wPF9AAM,11/11/2015 2:43,00540000000sI3HAAU,11/11/2015 2:43,0,0,https://www.totallybarbados.com/barbados/Entertainment/Barbados_Events/FABBAGIRLS_For_Special_Needs_Kids_Concert_in_Barbados/,876,29,480,Available,"New page as of March 11th, 2013",,http://www.totallybarbados.com/barbados/Entertainment/Barbados_Events/FABBAGIRLS_For_Special_Needs_Kids_Concert_in_Barbados/,,11/5/2015 0:00,,,,,,,,,102,,11,29,,,,
a064000000jxtuNAAQ,00540000000wPF9AAM,0,Barbados Wedding Videos at Totally Barbados,5/13/2013 16:37,00540000000wPF9AAM,2/1/2016 1:57,00540000002mQ18AAE,1/19/2017 8:23,0,0,https://www.totallybarbados.com/barbados-videos/Barbados_Weddings_Videos/,817,57,480,Available,New page created in SF on May 13th 2013.,,Barbados Wedding Videos at Totally Barbados,,11/5/2015 0:00,,,,,,,,,71,31,52,57,,,,
a064000000pconlAAA,00540000000wPF9AAM,0,St Lawrence Gap Accommodation at Totally Barbados,9/29/2013 21:00,00540000000wPF9AAM,1/17/2017 0:21,00540000002mQ18AAE,1/19/2017 8:23,1,0,https://www.totallybarbados.com/articles/accommodation/st-lawrence-gap-accommodation/,639,164,480,Available,"New Page published on March 18th, 2014.",,St Lawrence Gap Accommodation at Totally Barbados,,11/5/2015 0:00,,,,,,,,,,,49,164,,,,
a064000000pebaRAAQ,00540000000wPF9AAM,0,Great Barbados Vacation Experiences,2/12/2014 19:26,00540000000wPF9AAM,11/11/2015 2:42,00540000000sI3HAAU,5/6/2017 20:38,0,0,https://www.totallybarbados.com/barbados/Barbados_Experiences/,157,1774,480,Available,"-- New page title, description and keywords changed on October 12th, 2014 to ""Great Barbados Vacation Experiences"".  New page as of February 12th, 2014.",,Great Barbados Vacation Experiences,,11/5/2015 0:00,Metas Changed,,,,,,,,,,526,1774,,,,
a064000000pedgQAAQ,00540000000wPF9AAM,0,Open House Tour at Codrington College at Totally Barbados,2/15/2014 19:41,00540000000wPF9AAM,11/11/2015 2:43,00540000000sI3HAAU,11/11/2015 2:43,0,0,https://www.totallybarbados.com/barbados/Barbados_Experiences/Open_House_Tour_at_Codrington_College/,814,58,,Available,"New page as of February 15th, 2015.",,Open House Tour at Codrington College at Totally Barbados,,11/5/2015 0:00,,,,,,,,,,,95,58,,,,
a064000000pedgfAAA,00540000000wPF9AAM,0,Xtreme Hikers of Barbados Experience at Totally Barbados,2/15/2014 20:07,00540000000wPF9AAM,11/11/2015 2:43,00540000000sI3HAAU,11/11/2015 2:43,0,0,https://www.totallybarbados.com/barbados/Barbados_Experiences/Xtreme_Hikers_of_Barbados_Experience/,594,190,,Available,"New page as of February 14th, 2014.",,Xtreme Hikers of Barbados Experience at Totally Barbados,,11/5/2015 0:00,,,,,,,,,,,407,190,,,,
a064000000pegWfAAI,00540000000wPF9AAM,0,United States travelers,2/20/2014 14:28,00540000000wPF9AAM,11/11/2015 2:43,00540000000sI3HAAU,11/11/2015 2:43,0,0,,,,,to be Created,,,,,11/5/2015 0:00,,,,,,,,,,,,,,,,
a064000000pegkcAAA,00540000000wPF9AAM,0,Brazilian travelers,2/20/2014 20:01,00540000000wPF9AAM,11/11/2015 2:43,00540000000sI3HAAU,11/11/2015 2:43,0,0,,,,,to be Created,,,,,11/5/2015 0:00,,,,,,,,,,,,,,,,
a064000000pegkhAAA,00540000000wPF9AAM,0,Canadian travelers,2/20/2014 20:01,00540000000wPF9AAM,11/11/2015 2:43,00540000000sI3HAAU,11/11/2015 2:43,0,0,,,,,to be Created,,,,,11/5/2015 0:00,,,,,,,,,,,,,,,,
a064000000pegkmAAA,00540000000wPF9AAM,0,Caribbean travelers,2/20/2014 20:01,00540000000wPF9AAM,11/11/2015 2:43,00540000000sI3HAAU,11/11/2015 2:43,0,0,,,,,to be Created,,,,,11/5/2015 0:00,,,,,,,,,,,,,,,,
a064000000pegkrAAA,00540000000wPF9AAM,0,European travelers,2/20/2014 20:01,00540000000wPF9AAM,11/11/2015 2:43,00540000000sI3HAAU,11/11/2015 2:43,0,0,,,,,to be Created,,,,,11/5/2015 0:00,,,,,,,,,,,,,,,,
a064000000pegnCAAQ,00540000000wPF9AAM,0,Health,2/20/2014 21:20,00540000000wPF9AAM,11/11/2015 2:43,00540000000sI3HAAU,11/11/2015 2:43,0,0,,,,,to be Created,,,,,11/5/2015 0:00,,,,,,,,,,,,,,,,
a064000000pegnHAAQ,00540000000wPF9AAM,0,Fitness and Wellbeing at Totally Barbados,2/20/2014 21:20,00540000000wPF9AAM,11/11/2015 2:43,00540000000sI3HAAU,11/11/2015 2:43,1,0,https://www.totallybarbados.com/barbados/Entertainment/Sports/Fitness_and_Wellbeing/,883,26,480,Available,"New page as of April 7th, 2014.",,Fitness and Wellbeing at Totally Barbados,,11/5/2015 0:00,Completed - Content Written,,,,,,,,,,15,26,,,,
a064000000pegnMAAQ,00540000000wPF9AAM,0,Healthy Lifestyles at Totally Barbados,2/20/2014 21:20,00540000000wPF9AAM,11/11/2015 2:43,00540000000sI3HAAU,5/6/2017 19:19,0,0,https://www.totallybarbados.com/barbados/About_Barbados/Local_Information/Barbados_Health_Care/Healthy_Lifestyles/,727,103,480,Available,"New page created on April 7th, 2014.",,Healthy Lifestyles at Totally Barbados,,11/5/2015 0:00,Completed - Content Written,,,,,,,,,,32,103,,,,
a064000000pegnRAAQ,00540000000wPF9AAM,0,Healthcare Products at Totally Barbados,2/20/2014 21:20,00540000000wPF9AAM,11/11/2015 2:43,00540000000sI3HAAU,11/11/2015 2:43,0,0,https://www.totallybarbados.com/barbados/Shopping/Healthcare_Products/,437,367,480,Available,,,Healthcare Products at Totally Barbados,,11/5/2015 0:00,Completed - Content Written,,,,,,,,,,41,367,,,,
a064000000pejoOAAQ,00540000000wPF9AAM,0,Bath and Body Care,2/24/2014 21:56,00540000000wPF9AAM,11/11/2015 2:42,00540000000sI3HAAU,11/11/2015 2:42,0,0,,,,,to be Created,"New page to be written by March 10th, 2014 by Amy.",,Bath and Body Care,,,,,,,,,,,,,,,,,,
a064000000peyiVAAQ,00540000000wPF9AAM,0,Sporting Vacations - Swimming,3/14/2014 20:08,00540000000wPF9AAM,11/11/2015 2:43,00540000000sI3HAAU,11/11/2015 2:43,0,0,,,,,to be Created,"This is a new page to be created - not a priority. From: Kristina Evelyn [mailto:kevelyn@caribsurf.com]  Sent: Thursday, January 09, 2014 11:53 AM To: Karen Allen Cc: Z M Evelyn Marketing Subject: Sporting vacations  Karen  Saw your sporting vacations section, http://www.totallybarbados.com/barbados/Travel/Barbados_Vacations/Barbados_Sporting_Vacations/  Would love if you guys could add swimming to the list:  There is our event Nov 2nd.  We are also hosting an international masters POOL meet preceding the open water event this year. Oct 27-30. Aquatic centre (no event name as yet) There are various swim groups and clubs who visit barbados for a hol and do swim events and training in the sea and at the Aquatic centre annually.   Eg every March ?Red Tide? a swim club from new york visits. I think there were about 40 swimmers in their group last year.  Other groups and individuals often contact the Flying Fish Masters Group and swim with them while visiting.  Note that there is an open water swim group that meets every week to swim carlisle bay and visitors to island oftem make contact through this group so they can swim also. https://www.facebook.com/OpenWaterSwimmingBarbados  Regards Kristina",,,,11/5/2015 0:00,,,,,,,,,,,,,,,,
a064000000pf68KAAQ,00540000000wPF9AAM,0,Shipping Stuff to Barbados,3/25/2014 20:17,00540000000wPF9AAM,11/11/2015 2:43,00540000000sI3HAAU,11/11/2015 2:43,0,0,,,,,to be Created,,,,,11/5/2015 0:00,,,,,,,,,,,,,,,,
a064000000pf68PAAQ,00540000000wPF9AAM,0,Shipping Barrels to Barbados,3/25/2014 20:17,00540000000wPF9AAM,11/11/2015 2:43,00540000000sI3HAAU,11/11/2015 2:43,0,0,,,,,to be Created,,,,,11/5/2015 0:00,,,,,,,,,,,,,,,,
a064000000pf68UAAQ,00540000000wPF9AAM,0,Bridgetown Port,3/25/2014 20:18,00540000000wPF9AAM,11/11/2015 2:43,00540000000sI3HAAU,11/11/2015 2:43,0,0,,,,,to be Created,A page on the Bridgetown Port ? with the expected expansion and new cruise terminal on the horizon we can get a jump on other sites here.,,,,11/5/2015 0:00,,,,,,,,,,,,,,,,
a064000000pf6C7AAI,00540000000wPF9AAM,0,Shipping Agents and Custom Brokers at Totally Barbados,3/25/2014 21:19,00540000000wPF9AAM,11/11/2015 2:43,00540000000sI3HAAU,11/11/2015 2:43,0,0,https://www.totallybarbados.com/barbados/Local_Listings/Travel_Listings/Shipping_Agents_and_Custom_Brokers/,617,176,480,Local Listings,"New LL page as of March 25th, 2014.",,Shipping Agents and Custom Brokers at Totally Barbados,,11/5/2015 0:00,Completed - Verified Listings,,,,,,,,,,20,176,,,,
a064000000pfKHwAAM,00540000000wPF9AAM,0,"Gyms, Fitness Centers and Health Clubs at Totally Barbados",4/8/2014 22:33,00540000000wPF9AAM,11/11/2015 2:43,00540000000sI3HAAU,11/11/2015 2:43,0,0,https://www.totallybarbados.com/barbados/Local_Listings/Sport_Listings/Gyms_Fitness_Centres_and_Health_Clubs/,224,1129,480,Local Listings,"New LL pages as of April 8th, 2014.",,"Gyms, Fitness Centers and Health Clubs at Totally Barbados",,11/5/2015 0:00,Completed - Listings Added,,,,,,,,,,95,1129,,,,
a064000000pgHR3AAM,00540000000wPF9AAM,0,New Page to Possibly Write,6/10/2014 18:51,00540000000wPF9AAM,11/11/2015 2:43,00540000000sI3HAAU,11/11/2015 2:43,0,0,,,,,to be Created,"Investigate about writing a page or pages about Coconut oil, Breadfruit, Bajan confectionery, Nut Cake  sugar cake etc",,,,11/5/2015 0:00,,,,,,,,,,,,,,,,
a064000000pgKvhAAE,00540000000wPF9AAM,0,Best of Accommodation,6/12/2014 21:50,00540000000wPF9AAM,11/11/2015 2:43,00540000000sI3HAAU,11/11/2015 2:43,0,0,,,,,to be Created,Possible new pages,,,,11/5/2015 0:00,,,,,,,,,,,,,,,,
